,sex,rui_location,dataset,tool,predicted_rui,similarity,as_percentage_cosine_sim
88,Female,http://purl.org/ccf/1.5/70ad7ae6-c9af-4975-98e2-98c249e36ddd,https://entity.api.hubmapconsortium.org/entities/4b5dc6d04aa30a6eb0b224a7ab7d03b3,azimuth,http://purl.org/ccf/1.5/4ae53bc8-b6da-4ba9-9030-a93ae44389b9,0.8588859720011313,0.12498809790537609
89,Female,http://purl.org/ccf/1.5/cd304e60-3de4-4dd9-b289-ce1a0efae4d7,https://entity.api.hubmapconsortium.org/entities/67d7b5a3fb4f64a1f714d4369fdedc16,popv,http://purl.org/ccf/1.5/48f6aab3-8d58-4675-806c-3fd7d5b7336f,0.8426652120582475,0.0
90,Female,http://purl.org/ccf/1.5/d77fd4d3-c410-42ea-ad28-7383b3338323,https://entity.api.hubmapconsortium.org/entities/56cbda4789f04d79c0c3dffe21816d48,azimuth,http://purl.org/ccf/1.5/c5e652ed-7e40-41de-bfc0-a73f05a0c66a,0.9467821653251334,0.0
91,Male,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,0.9909024306931732,0.0
92,Male,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,https://entity.api.hubmapconsortium.org/entities/f9848244883f6c70972acef16680431a,popv,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,0.927394013029815,1.0
93,Male,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8916013282223958,0.0
94,Male,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,https://entity.api.hubmapconsortium.org/entities/b0c09583b2a1b3c82eddce71706dba4b,azimuth,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,0.9553689726130152,1.0
95,Female,http://purl.org/ccf/1.5/461a8adc-10d3-4518-8dd2-d2daccaa128b,https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10012$cortex%20of%20kidney,azimuth,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,0.5096518656124747,0.49194451395895306
96,Female,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,azimuth,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.7752948041060217,0.0
97,Female,http://purl.org/ccf/1.5/f66f91f9-c6c5-414d-b784-2faec33e0505,https://entity.api.hubmapconsortium.org/entities/704d16116f29994ab0e714f4afdb5516,azimuth,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,0.8497513200888746,0.8705840232451442
98,Male,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$right%20cardiac%20atrium,azimuth,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.9454222157077922,1.0
99,Male,http://purl.org/ccf/1.5/615aa60c-0a0a-4614-bae2-f85112479919,https://doi.org/10.1016/j.cell.2022.12.028#CRC01029,sc_proteomics,http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,0.9895852863507902,0.8733048257501251
100,Male,http://purl.org/ccf/1.5/6f055461-adb2-41fe-86c1-50d3afdf9360,https://entity.api.hubmapconsortium.org/entities/453b06e1f62ec3e54d8380e4e974a5a5,popv,http://purl.org/ccf/1.5/85765dd5-2197-4361-b4c6-c9d30186044a,0.9986400520219708,0.0
101,Male,http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,https://entity.api.hubmapconsortium.org/entities/3f3d9117172a7ebda1a57b2d871ce1be,celltypist,http://purl.org/ccf/1.5/6f89860a-30df-4b79-8e6d-dd209c959374,0.8170010305330456,0.0
102,Male,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,https://entity.api.hubmapconsortium.org/entities/58167d0f778284d5b95af782bd8132da,azimuth,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,0.8980794472424565,1.0
103,Male,http://purl.org/ccf/1.5/bddd9066-3f8c-4330-8e33-23be89ee8a0b,https://entity.api.hubmapconsortium.org/entities/be815eafcdc11825037586353cf34b86,sc_proteomics,http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,0.9319698142000284,0.0
104,Female,http://purl.org/ccf/1.5/314450f7-0477-4152-b4d6-cb474cbc0cd7,https://entity.api.hubmapconsortium.org/entities/72b0dc83701c045d954b457baed40697,sc_proteomics,http://purl.org/ccf/1.5/9e77a7b5-e7e8-48e1-a30e-01eeaa300ed8,0.9245822960088732,1.0
105,Female,http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,https://entity.api.hubmapconsortium.org/entities/b921c30d5077581c016d87d4f4c9ff19,azimuth,http://purl.org/ccf/1.5/f66f91f9-c6c5-414d-b784-2faec33e0505,0.6165162528062968,1.0
106,Female,http://purl.org/ccf/1.5/d8c8faa2-7e2a-4b74-9531-cd08be659c10,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,popv,http://purl.org/ccf/1.5/4af4b1bd-c71d-4ade-a9f6-47b2ccc9f5bb,0.9263759177206964,1.0000000000000002
107,Male,http://purl.org/ccf/1.5/3a25960a-8e7a-4020-8dfb-8ce6c3423e35,https://entity.api.hubmapconsortium.org/entities/6e1db473492095ccc2f1393d7259b9c0,azimuth,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,0.6956873231228353,1.0
108,Male,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$right%20cardiac%20atrium,azimuth,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.8529099002045835,0.0
109,Male,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,azimuth,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.5930107530382988,0.15413178430832278
110,Male,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,https://entity.api.hubmapconsortium.org/entities/8ccdee5587a477c482be2e6e19dddf7a,popv,http://purl.org/ccf/1.5/abab52f8-6fd4-4e3f-8f9c-bb9f5f62785f,0.9959156485379574,0.0
111,Male,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,https://entity.api.hubmapconsortium.org/entities/f7a8e78dea9cf70735059e8b4a179701,azimuth,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,0.9819526540132424,1.0
112,Male,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,https://entity.api.hubmapconsortium.org/entities/0430a44e418219aafce608f4286b2a9b,azimuth,http://purl.org/ccf/1.5/2990ecc8-1854-4794-8f11-1b31c5c94e5f,0.9135391794911032,1.0
113,Female,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,azimuth,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.9486322676730332,0.0
114,Female,http://purl.org/ccf/1.5/65f3b03b-1eb1-487d-8c02-c4d107cc9400,https://entity.api.hubmapconsortium.org/entities/11678046b4e78f95762acc47d3074dc5,popv,http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,0.9984128198783756,0.0
115,Female,http://purl.org/ccf/1.5/74c8746d-be53-493d-9a2a-1edbe24f0d16,https://entity.api.hubmapconsortium.org/entities/8c1ad4c380ae5477d0b7875fa47e867e,celltypist,http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,0.996583703579384,0.9999999999999999
116,Female,http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,https://entity.api.hubmapconsortium.org/entities/ccf899abde825d51b03ad91028483ac1,azimuth,http://purl.org/ccf/1.5/731ade72-cdb7-4262-8be1-859396820dfd,0.7138775298616914,1.0
117,Male,http://purl.org/ccf/1.5/2ae3cef9-6621-46da-b056-da7bfbadc13b,https://entity.api.hubmapconsortium.org/entities/b6b6cb64d837a70aacd0275175d1c4e0,popv,http://purl.org/ccf/1.5/ba9d007b-c5c7-4231-80f9-42403a98a6df,0.8469493392432209,0.0
118,Male,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,azimuth,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.8532748755892122,1.0
119,Male,http://purl.org/ccf/1.5/78ee24bb-4ae4-49e9-bad2-d6f13166b89e,https://entity.api.hubmapconsortium.org/entities/81d8286998779f11d424210f19276941,celltypist,http://purl.org/ccf/1.5/6f89860a-30df-4b79-8e6d-dd209c959374,0.693995510192528,0.0
120,Male,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D032$lung,celltypist,http://purl.org/ccf/1.5/c9e06f93-152f-4c72-aa69-4b1176833af7,0.7190893961701794,0.0
121,Female,http://purl.org/ccf/1.5/ca285e1d-d2b4-4089-9059-11c95d788154,https://entity.api.hubmapconsortium.org/entities/6f1b0a72a5e10af1474cec9a8804b8f5,popv,http://purl.org/ccf/1.5/cef949fe-5100-4175-b87b-0172df815a6a,0.6686933239948517,1.0
122,Male,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,https://entity.api.hubmapconsortium.org/entities/0b6f63f2bd61a8c091fc7afc0f318ad1,azimuth,http://purl.org/ccf/1.5/3a25960a-8e7a-4020-8dfb-8ce6c3423e35,0.9938100482365032,1.0
123,Male,http://purl.org/ccf/1.5/b09f5826-e6fa-4bec-8054-2fb6e6f202ae,https://entity.api.hubmapconsortium.org/entities/27db7c3986c56c8ce03e71779e7ce698,celltypist,http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,0.9782029839897884,0.0
124,Male,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,https://entity.api.hubmapconsortium.org/entities/85fa094cbdb29173e0a3463dce0790fc,celltypist,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,0.9818314165354328,1.0
125,Female,http://purl.org/ccf/1.5/74c8746d-be53-493d-9a2a-1edbe24f0d16,https://entity.api.hubmapconsortium.org/entities/8c1ad4c380ae5477d0b7875fa47e867e,popv,http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,0.999687588678686,0.0
126,Male,http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,https://entity.api.hubmapconsortium.org/entities/2a4bc7e02193ed50cc8d692db06f042d,celltypist,http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,0.8961859315160635,0.0
127,Male,http://purl.org/ccf/1.5/615aa60c-0a0a-4614-bae2-f85112479919,https://doi.org/10.1016/j.cell.2022.12.028#CRC01052,sc_proteomics,http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,0.9985662568203406,0.8733048257501251
128,Male,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D032$lung,popv,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,0.794868080522772,0.9880496801972016
129,Male,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,https://entity.api.hubmapconsortium.org/entities/bf1896efe41bb1b17eee3bd77072454d,azimuth,http://purl.org/ccf/1.5/f3f2fabb-6802-4fd4-920e-1914293db252,0.9293677100531388,0.999999500000375
130,Male,http://purl.org/ccf/1.5/e43280c9-840b-481f-a8a6-90114c2c5cc9,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,popv,http://purl.org/ccf/1.5/1fa8bd4e-49af-4121-a1b4-618af0b79d4c,0.9872716150071268,0.8495220139235817
131,Male,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,https://entity.api.hubmapconsortium.org/entities/d88c483eea56204fd3282c5f62f31f0d,azimuth,http://purl.org/ccf/1.5/cf4ba102-edf7-4fe4-bb1d-860cdf57609d,0.8896712365458798,0.11846918621298878
132,Male,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,azimuth,http://purl.org/ccf/1.5/ce5f3bd0-f091-49fe-8fe5-67004848078b,0.8965375745745917,0.43697306721716955
133,Male,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,celltypist,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.7510765191260782,0.43697306721716955
134,Male,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$right%20cardiac%20atrium,celltypist,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.7819516682096586,1.0
135,Male,http://purl.org/ccf/1.5/3c695f26-b7ed-44ad-8e11-894932defa86,https://entity.api.hubmapconsortium.org/entities/87e85403e3f7a946fc40bdcf5cba8360,popv,http://purl.org/ccf/1.5/2ae3cef9-6621-46da-b056-da7bfbadc13b,0.5776811069519802,0.0
136,Male,http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,https://entity.api.hubmapconsortium.org/entities/a56498f8e577a6caed934c83cbbb0bb3,celltypist,http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,0.7249808410787352,0.0
137,Male,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,popv,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,0.9913579230166596,0.0
138,Male,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,azimuth,http://purl.org/ccf/1.5/c9e06f93-152f-4c72-aa69-4b1176833af7,0.6195774839335941,0.0
139,Male,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,https://entity.api.hubmapconsortium.org/entities/5a6470730104461ebb4358a11f70bd56,azimuth,http://purl.org/ccf/1.5/cf4ba102-edf7-4fe4-bb1d-860cdf57609d,0.8896712365458798,0.11846918621298878
140,Male,http://purl.org/ccf/1.5/ea1d468d-e988-42cd-8e34-71701e568878,https://entity.api.hubmapconsortium.org/entities/6df2f796ad72307d04dc94d688b725c5,sc_proteomics,http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,0.9676233596210312,0.0
141,Female,http://purl.org/ccf/1.5/d8c8faa2-7e2a-4b74-9531-cd08be659c10,https://entity.api.hubmapconsortium.org/entities/a7ecf4fd858a58dcaa3bab5df455065b,sc_proteomics,http://purl.org/ccf/1.5/db4f3eca-e9f8-4f9c-88a1-795a20dd0f84,0.9751090050498904,0.0
142,Male,http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,https://entity.api.hubmapconsortium.org/entities/e3b831b46c84bc66e88fa410cf89dc2d,sc_proteomics,http://purl.org/ccf/1.5/6bbdd96b-5fae-406c-a0a5-8e20e1bd0d8e,0.9800029273443208,0.0
143,Male,http://purl.org/ccf/1.5/2b922426-d192-47fb-ba8e-1921ea21fe4c,https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#30-10125$kidney,azimuth,http://purl.org/ccf/1.5/7f7fe1b0-d9f6-48c2-a304-2ea5874c7392,0.2424346822140208,0.039968038348871575
144,Male,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,https://entity.api.hubmapconsortium.org/entities/37ccf28cb5c06e8ba076f587ee4e50be,celltypist,http://purl.org/ccf/1.5/c9e06f93-152f-4c72-aa69-4b1176833af7,0.9657248587003838,0.0
145,Male,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,https://doi.org/10.1126/science.abl4290#GTEX-1HSMQ-5005-SM-GKSJF,azimuth,http://purl.org/ccf/1.5/c9e06f93-152f-4c72-aa69-4b1176833af7,0.9860501532721764,0.7855844048495725
146,Female,http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,https://entity.api.hubmapconsortium.org/entities/f2647d9533956fdb12da6b1fc6254441,popv,http://purl.org/ccf/1.5/db4f3eca-e9f8-4f9c-88a1-795a20dd0f84,0.9367295577917434,1.0
147,Male,http://purl.org/ccf/1.5/87df967f-1311-43ac-a306-04e47d2f4a60,https://entity.api.hubmapconsortium.org/entities/007f3dfaaa287d5c7c227651f61a9c5b,azimuth,http://purl.org/ccf/1.5/fdb0d1f7-94d5-4628-b345-dbe4975966fd,0.9423757729695036,0.4785895498092809
148,Male,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,https://entity.api.hubmapconsortium.org/entities/3febd011f193673c6f87a60718dd8f96,azimuth,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9257913340868524,0.0
149,Male,http://purl.org/ccf/1.5/f31c1726-c693-4734-8c1c-4f1d64bbe034,https://entity.api.hubmapconsortium.org/entities/42ab155ddff1d33fe1c505c067828614,azimuth,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,0.7715011494783225,0.0
150,Male,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,https://entity.api.hubmapconsortium.org/entities/171bd6114652ce2a1ff0e4757b5eaef9,azimuth,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.9241270812172246,0.9880496801972016
151,Female,http://purl.org/ccf/1.5/8d126897-60f6-433e-a56b-cbe730475742,https://entity.api.hubmapconsortium.org/entities/5039cf8619f6f8b5b4a14af1037e1d1f,azimuth,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,0.7976582951139175,0.49194451395895306
152,Female,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,https://entity.api.hubmapconsortium.org/entities/ac1d4544ab4886b851f74b2c21952378,azimuth,http://purl.org/ccf/1.5/8d126897-60f6-433e-a56b-cbe730475742,0.8729547225630488,0.49194451395895306
153,Male,http://purl.org/ccf/1.5/5166a7a1-bd21-4aa3-ba20-23453cb4c431,https://entity.api.hubmapconsortium.org/entities/c05a38c5210b870281b5aea01e290339,azimuth,http://purl.org/ccf/1.5/f31c1726-c693-4734-8c1c-4f1d64bbe034,0.8958607058202804,0.9919811703959437
154,Male,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,https://entity.api.hubmapconsortium.org/entities/176edb4b0e16059522f6f087576fbeec,celltypist,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,0.9828462300596766,1.0
155,Female,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,azimuth,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.9276529968455064,0.13264086536625314
156,Female,http://purl.org/ccf/1.5/93286ce3-669a-4f3f-a85a-7eaaedc15c59,https://entity.api.hubmapconsortium.org/entities/061b6c8f8e76f9be125f0f93e7734642,celltypist,http://purl.org/ccf/1.5/f9e28182-3ed3-4a3f-bd45-66ebce1efafb,0.923021830276628,0.0
157,Female,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,azimuth,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,0.9956189477904828,0.0
158,Female,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$right%20cardiac%20atrium,azimuth,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.7962794482972717,0.0
159,Male,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,celltypist,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.9797320867466734,0.0
160,Male,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,azimuth,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.7286460935712805,0.0
161,Female,http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,https://entity.api.hubmapconsortium.org/entities/55452bd302046918eaeeffa62c5b5f03,azimuth,http://purl.org/ccf/1.5/f66f91f9-c6c5-414d-b784-2faec33e0505,0.8123447025702795,1.0
162,Female,http://purl.org/ccf/1.5/e4853294-071d-4bef-bff3-2fd52a5c6af0,https://entity.api.hubmapconsortium.org/entities/8c5e705001d5cc1c40dbd963ad848486,azimuth,http://purl.org/ccf/1.5/2a9e525a-4ad9-4085-bca9-31a2d0512008,0.9511474741697692,1.0
163,Male,http://purl.org/ccf/1.5/5c7d77e3-e7e4-4f6c-bf86-01e78c3de7ad,https://entity.api.hubmapconsortium.org/entities/a69367866979f878635b2b665a6a7e0c,azimuth,http://purl.org/ccf/1.5/f31c1726-c693-4734-8c1c-4f1d64bbe034,0.8684126167459804,0.9919811703959437
164,Female,http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle,azimuth,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.8924879187514436,0.13264086536625314
165,Female,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,celltypist,http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,0.4482510730609692,0.5327927197064621
166,Male,http://purl.org/ccf/1.5/37283102-d963-4639-8834-4813fbb3c247,https://entity.api.hubmapconsortium.org/entities/f88e96675a3215474570083edad66e0c,azimuth,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,0.6588600745717019,0.9468251301725339
167,Male,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$right%20cardiac%20atrium,celltypist,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.9538665990977436,1.0
168,Male,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,https://entity.api.hubmapconsortium.org/entities/10b22d398b548c141167d4d9c4cbd79e,azimuth,http://purl.org/ccf/1.5/c07ec91d-9dbe-4132-a93c-b960895b009d,0.948398189764916,0.709678052995022
169,Male,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,https://entity.api.hubmapconsortium.org/entities/3e1d2641c370e6d6c47ff51d34fe5a58,celltypist,http://purl.org/ccf/1.5/6bbdd96b-5fae-406c-a0a5-8e20e1bd0d8e,0.9023170195506643,0.0
170,Male,http://purl.org/ccf/1.5/38d89d1c-002c-4bd3-a178-9af62b112834,https://entity.api.sennetconsortium.org/entities/1ffd4842e6a1643f538f42eb7fff5bbc,popv,http://purl.org/ccf/1.5/fb73e18b-9ddc-4fdf-b9a6-4b7735e5017b,1.0,0.10604746049596296
171,Male,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,celltypist,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.8610083961465579,1.0
172,Male,http://purl.org/ccf/1.5/5475ae38-db50-4868-92ba-8718bf136c7b,https://doi.org/10.1126/science.abl4290#GTEX-1HSMQ-5014-SM-GKSJI,popv,http://purl.org/ccf/1.5/56d63930-60f2-49f5-a3bb-afc8d865c152,0.3198422754956845,0.0
173,Male,http://purl.org/ccf/1.5/615aa60c-0a0a-4614-bae2-f85112479919,https://doi.org/10.1016/j.cell.2022.12.028#CRC01039,sc_proteomics,http://purl.org/ccf/1.5/3c695f26-b7ed-44ad-8e11-894932defa86,0.9973709875214544,0.8733048257501251
174,Female,http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,https://entity.api.hubmapconsortium.org/entities/71477f504b0069828a368009fa3ab1ad,celltypist,http://purl.org/ccf/1.5/db4f3eca-e9f8-4f9c-88a1-795a20dd0f84,0.8682076447968615,0.0
