,source, target, distance,Unnamed: 3,in_hra_pop
1352,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_a,-1,,False
1353,VH_M_renal_papilla_L_e,VH_M_renal_pyramid_L_e,-1,,False
1354,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_b,-1,,False
1355,VH_M_renal_column_L,VH_M_renal_papilla_L_a,-1,,False
1356,VH_M_renal_papilla_L_g,VH_M_renal_pyramid_L_g,-1,,False
1357,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_c,-1,,False
1358,VH_M_renal_papilla_L_f,VH_M_renal_pyramid_L_f,-1,,False
1359,VH_M_renal_column_L,VH_M_renal_papilla_L_i,-1,,False
1360,VH_M_hilum_of_kidney_L,VH_M_outer_cortex_of_kidney_L,-1,,False
1361,VH_M_hilum_of_kidney_L,VH_M_renal_pyramid_L_i,-1,,False
1362,VH_M_hilum_of_kidney_L,VH_M_renal_pyramid_L_f,-1,,False
1363,VH_M_renal_papilla_L_a,VH_M_renal_pyramid_L_a,-1,,False
1364,VH_M_renal_papilla_L_c,VH_M_renal_pyramid_L_c,-1,,False
1365,VH_M_renal_column_L,VH_M_renal_papilla_L_b,-1,,False
1366,VH_M_renal_papilla_L_h,VH_M_renal_pyramid_L_h,-1,,False
1367,VH_M_renal_papilla_L_i,VH_M_renal_pyramid_L_i,-1,,False
1368,VH_M_renal_papilla_L_b,VH_M_renal_pyramid_L_b,-1,,False
1369,VH_M_renal_column_L,VH_M_renal_papilla_L_h,-1,,False
1370,VH_M_renal_column_L,VH_M_renal_papilla_L_e,-1,,False
1371,VH_M_hilum_of_kidney_L,VH_M_renal_column_L,-1,,False
1372,VH_M_renal_column_L,VH_M_renal_pyramid_L_h,-1,,False
1373,VH_M_renal_column_L,VH_M_renal_pyramid_L_d,-1,,False
1374,VH_M_renal_column_L,VH_M_renal_pyramid_L_i,-1,,False
1375,VH_M_renal_column_L,VH_M_renal_pyramid_L_f,-1,,False
1376,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_h,-1,,False
1377,VH_M_renal_column_L,VH_M_renal_pyramid_L_e,-1,,False
1378,VH_M_renal_papilla_L_d,VH_M_renal_pyramid_L_d,-1,,False
1379,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_d,-1,,False
1380,VH_M_renal_column_L,VH_M_renal_pyramid_L_g,-1,,False
1381,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_i,-1,,False
1382,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_f,-1,,False
1383,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_e,-1,,False
1384,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_e,-1,,False
1385,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_f,-1,,False
1386,VH_M_hilum_of_kidney_R,VH_M_renal_column_R,-1,,False
1387,VH_M_renal_column_R,VH_M_renal_pyramid_i,-1,,False
1388,VH_M_renal_column_R,VH_M_renal_papilla_R_d,-1,,False
1389,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_a,-1,,False
1390,VH_M_renal_column_R,VH_M_renal_pyramid_h,-1,,False
1391,VH_M_hilum_of_kidney_R,VH_M_renal_papilla_R_e,-1,,False
1392,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_g,-1,,False
1393,VH_M_renal_papilla_R_b,VH_M_renal_pyramid_b,-1,,False
1394,VH_M_renal_column_R,VH_M_renal_pyramid_j,-1,,False
1395,VH_M_renal_papilla_R_a,VH_M_renal_pyramid_a,-1,,False
1396,VH_M_renal_papilla_R_g,VH_M_renal_pyramid_g,-1,,False
1397,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_h,-1,,False
1398,VH_M_renal_column_R,VH_M_renal_pyramid_d,-1,,False
1399,VH_M_outer_cortex_of_kidney_R,VH_M_renal_column_R,-1,,False
1400,VH_M_renal_papilla_R_i,VH_M_renal_pyramid_i,-1,,False
1401,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_b,-1,,False
1402,VH_M_outer_cortex_of_kidney_R,VH_M_renal_papilla_R_e,-1,,False
1403,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_g,-1,,False
1404,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_c,-1,,False
1405,VH_M_renal_papilla_R_h,VH_M_renal_pyramid_h,-1,,False
1406,VH_M_kidney_capsule_R,VH_M_outer_cortex_of_kidney_R,-1,,False
1407,VH_M_renal_column_R,VH_M_renal_pyramid_e,-1,,False
1408,VH_M_renal_column_R,VH_M_renal_papilla_R_b,-1,,False
1409,VH_M_renal_column_R,VH_M_renal_pyramid_f,-1,,False
1410,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_i,-1,,False
1411,VH_M_renal_papilla_R_j,VH_M_renal_pyramid_j,-1,,False
1412,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_h,-1,,False
1413,VH_M_hilum_of_kidney_R,VH_M_renal_papilla_R_g,-1,,False
1414,VH_M_renal_column_R,VH_M_renal_pyramid_a,-1,,False
1415,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_j,-1,,False
1416,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_e,-1,,False
1417,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_f,-1,,False
1418,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_d,-1,,False
1419,VH_M_renal_papilla_R_d,VH_M_renal_pyramid_d,-1,,False
1420,VH_M_renal_papilla_R_c,VH_M_renal_pyramid_c,-1,,False
1421,VH_M_renal_papilla_R_f,VH_M_renal_pyramid_f,-1,,False
1422,VH_M_renal_column_R,VH_M_renal_pyramid_c,-1,,False
1423,VH_M_hilum_of_kidney_R,VH_M_outer_cortex_of_kidney_R,-1,,False
1424,VH_M_renal_column_R,VH_M_renal_pyramid_b,-1,,False
1425,VH_M_renal_column_R,VH_M_renal_papilla_R_e,-1,,False
1426,VH_M_renal_column_R,VH_M_renal_pyramid_g,-1,,False
1427,VH_M_renal_papilla_R_e,VH_M_renal_pyramid_e,-1,,False
1428,VH_M_articular_cartilage_of_knee_L,VH_M_meniscus_L,-1,,False
1429,VH_M_meniscus_L,VH_M_tibia_L,-1,,False
1430,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_posterior_cruciate_enthesis_L,-1,,False
1431,VH_M_lateral_condyle_of_femur_frontal_L,VH_M_posterior_cruciate_enthesis_L,-1,,False
1432,VH_M_femur_L,VH_M_medial_perichondular_surface_L,-1,,False
1433,VH_M_femur_L,VH_M_lateral_epicondylar_enthesis_L,-1,,False
1434,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_intercondylar_fossa_L,-1,,False
1435,VH_M_anterior_cruciate_enthesis_L,VH_M_articular_cartilage_of_knee_L,-1,,False
1436,VH_M_articular_cartilage_of_knee_L,VH_M_femur_L,-1,,False
1437,VH_M_articular_cartilage_of_knee_L,VH_M_tibia_L,-1,,False
1438,VH_M_femur_L,VH_M_lateral_perichondular_surface_L,-1,,False
1439,VH_M_articular_cartilage_of_knee_L,VH_M_posterior_cruciate_enthesis_L,-1,,False
1440,VH_M_lateral_epicondylar_enthesis_L,VH_M_lateral_perichondular_surface_L,-1,,False
1441,VH_M_anterior_cruciate_enthesis_L,VH_M_femur_L,-1,,False
1442,VH_M_femur_L,VH_M_posterior_cruciate_enthesis_L,-1,,False
1443,VH_M_medial_epicondylar_enthesis_L,VH_M_medial_perichondular_surface_L,-1,,False
1444,VH_M_anterior_cruciate_enthesis_L,VH_M_posterior_cruciate_enthesis_L,-1,,False
1445,VH_M_articular_cartilage_of_knee_L,VH_M_patellar_surface_L,-1,,False
1446,VH_M_medial_condyle_of_left_femur_sup,VH_M_patellar_surface_L,-1,,False
1447,VH_M_femur_L,VH_M_medial_epicondylar_enthesis_L,-1,,False
1448,VH_M_articular_cartilage_of_knee_L,VH_M_intercondylar_fossa_L,-1,,False
1449,VH_M_intercondylar_fossa_L,VH_M_posterior_cruciate_enthesis_L,-1,,False
1450,VH_M_femur_L,VH_M_intercondylar_fossa_L,-1,,False
1451,VH_M_articular_cartilage_of_knee_L,VH_M_medial_condyle_of_left_femur_inf,-1,,False
1452,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_inf_L,-1,,False
1453,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_sup_L,-1,,False
1454,VH_M_lateral_condyle_of_femur_sup_L,VH_M_patellar_surface_L,-1,,False
1455,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_meniscus_L,-1,,False
1456,VH_M_lateral_condyle_of_femur_frontal_L,VH_M_meniscus_L,-1,,False
1457,VH_M_anterior_cruciate_enthesis_L,VH_M_lateral_condyle_of_femur_inf_L,-1,,False
1458,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_frontal_L,-1,,False
1459,VH_M_intercondylar_fossa_L,VH_M_medial_condyle_of_left_femur_inf,-1,,False
1460,VH_M_anterior_cruciate_enthesis_L,VH_M_lateral_condyle_of_femur_frontal_L,-1,,False
1461,VH_M_articular_cartilage_of_knee_L,VH_M_medial_condyle_of_left_femur_sup,-1,,False
1462,VH_M_articular_cartilage_of_knee_L,VH_M_distal_most_point_of_medial_condyle_of_femur_L,-1,,False
1463,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_tibia_L,-1,,False
1464,VH_M_articular_cartilage_of_knee_R,VH_M_patellar_surface_R,-1,,False
1465,VH_M_lateral_condyle_of_femur_frontal_R,VH_M_posterior_cruciate_enthesis_R,-1,,False
1466,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_tibia_R,-1,,False
1467,VH_M_lateral_condyle_of_femur_frontal_R,VH_M_meniscus_R,-1,,False
1468,VH_M_meniscus_R,VH_M_tibia_R,-1,,False
1469,VH_M_articular_cartilage_of_knee_R,VH_M_medial_condyle_of_right_femur_sup,-1,,False
1470,VH_M_articular_cartilage_of_knee_R,VH_M_tibia_R,-1,,False
1471,VH_M_lateral_condyle_of_femur_sup_R,VH_M_patellar_surface_R,-1,,False
1472,VH_M_femur_R,VH_M_intercondylar_fossa_R,-1,,False
1473,VH_M_intercondylar_fossa_R,VH_M_medial_condyle_of_right_femur_inf,-1,,False
1474,VH_M_articular_cartilage_of_knee_R,VH_M_lateral_condyle_of_femur_sup_R,-1,,False
1475,VH_M_anterior_cruciate_enthesis_R,VH_M_articular_cartilage_of_knee_R,-1,,False
1476,VH_M_femur_R,VH_M_posterior_cruciate_enthesis_R,-1,,False
1477,VH_M_femur_R,VH_M_lateral_perichondular_surface_R,-1,,False
1478,VH_M_femur_R,VH_M_medial_epicondylar_enthesis_R,-1,,False
1479,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_intercondylar_fossa_R,-1,,False
1480,VH_M_intercondylar_fossa_R,VH_M_posterior_cruciate_enthesis_R,-1,,False
1481,VH_M_medial_epicondylar_enthesis_R,VH_M_medial_perichondular_surface_R,-1,,False
1482,VH_M_femur_R,VH_M_lateral_epicondylar_enthesis_R,-1,,False
1483,VH_M_anterior_cruciate_enthesis_R,VH_M_lateral_condyle_of_femur_frontal_R,-1,,False
1484,VH_M_articular_cartilage_of_knee_R,VH_M_lateral_condyle_of_femur_frontal_R,-1,,False
1485,VH_M_articular_cartilage_of_knee_R,VH_M_intercondylar_fossa_R,-1,,False
1486,VH_M_articular_cartilage_of_knee_R,VH_M_distal_most_point_of_medial_condyle_of_femur_R,-1,,False
1487,VH_M_articular_cartilage_of_knee_R,VH_M_medial_condyle_of_right_femur_inf,-1,,False
1488,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_posterior_cruciate_enthesis_R,-1,,False
1489,VH_M_articular_cartilage_of_knee_R,VH_M_meniscus_R,-1,,False
1490,VH_M_medial_condyle_of_right_femur_sup,VH_M_patellar_surface_R,-1,,False
1491,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_meniscus_R,-1,,False
1492,VH_M_lateral_epicondylar_enthesis_R,VH_M_lateral_perichondular_surface_R,-1,,False
1493,VH_M_anterior_cruciate_enthesis_R,VH_M_lateral_condyle_of_femur_inf_R,-1,,False
1494,VH_M_articular_cartilage_of_knee_R,VH_M_lateral_condyle_of_femur_inf_R,-1,,False
1495,VH_M_anterior_cruciate_enthesis_R,VH_M_posterior_cruciate_enthesis_R,-1,,False
1496,VH_M_articular_cartilage_of_knee_R,VH_M_posterior_cruciate_enthesis_R,-1,,False
1497,VH_M_femur_R,VH_M_medial_perichondular_surface_R,-1,,False
1498,VH_M_anterior_cruciate_enthesis_R,VH_M_femur_R,-1,,False
1499,VH_M_articular_cartilage_of_knee_R,VH_M_femur_R,-1,,False
1500,VH_M_arytenoid_cartilage_R,VH_M_cricoid_cartilage,-1,,False
1501,VH_M_cricoid_cartilage,VH_M_thyroid_cartilage,-1,,False
1502,VH_M_arytenoid_cartilage_L,VH_M_cricoid_cartilage,-1,,False
1503,VH_M_arytenoid_cartilage_L,VH_M_corniculate_cartilage_L,-1,,False
1504,VH_M_diaphragmatic_surface,VH_M_liver_capsule,-1,,False
1505,VH_M_coronary_ligament_of_liver,VH_M_left_posterolateral_segment,-1,,False
1506,VH_M_caudate_lobe_of_liver,VH_M_liver_capsule,-1,,False
1507,VH_M_left_anterolateral_segment,VH_M_liver_capsule,-1,,False
1508,VH_M_caudate_lobe_of_liver,VH_M_right_anterosuperior_segment,-1,,False
1509,VH_M_gastric_impression_of_liver,VH_M_left_anterolateral_segment,-1,,False
1510,VH_M_left_superiomedial_segment,VH_M_liver_capsule,-1,,False
1511,VH_M_diaphragmatic_surface,VH_M_quadrate_lobe_of_liver,-1,,False
1512,VH_M_diaphragmatic_surface,VH_M_porta_hepatis,-1,,False
1513,VH_M_liver_capsule,VH_M_renal_impression_of_liver,-1,,False
1514,VH_M_left_superiomedial_segment,VH_M_right_anterosuperior_segment,-1,,False
1515,VH_M_caudate_lobe_of_liver,VH_M_quadrate_lobe_of_liver,-1,,False
1516,VH_M_caudate_lobe_of_liver,VH_M_porta_hepatis,-1,,False
1517,VH_M_left_anterolateral_segment,VH_M_quadrate_lobe_of_liver,-1,,False
1518,VH_M_diaphragmatic_surface,VH_M_right_anteroinferior_segment,-1,,False
1519,VH_M_left_anterolateral_segment,VH_M_porta_hepatis,-1,,False
1520,VH_M_gastric_impression_of_liver,VH_M_liver_capsule,-1,,False
1521,VH_M_caudate_lobe_of_liver,VH_M_right_anteroinferior_segment,-1,,False
1522,VH_M_falciform_ligament,VH_M_left_posterolateral_segment,-1,,False
1523,VH_M_colic_impression_of_liver,VH_M_right_anteroinferior_segment,-1,,False
1524,VH_M_bare_area_of_liver,VH_M_coronary_ligament_of_liver,-1,,False
1525,VH_M_bare_area_of_liver,VH_M_left_posterolateral_segment,-1,,False
1526,VH_M_liver_capsule,VH_M_right_posteroinferior_segment,-1,,False
1527,VH_M_right_anterosuperior_segment,VH_M_right_posterosuperior_segment,-1,,False
1528,VH_M_diaphragmatic_surface,VH_M_ligamentum_venosum,-1,,False
1529,VH_M_bare_area_of_liver,VH_M_right_posteroinferior_segment,-1,,False
1530,VH_M_caudate_lobe_of_liver,VH_M_ligamentum_venosum,-1,,False
1531,VH_M_coronary_ligament_of_liver,VH_M_falciform_ligament,-1,,False
1532,VH_M_diaphragmatic_surface,VH_M_round_ligament_of_liver,-1,,False
1533,VH_M_left_inferomedial_segment,VH_M_right_anterosuperior_segment,-1,,False
1534,VH_M_falciform_ligament,VH_M_left_inferomedial_segment,-1,,False
1535,VH_M_hepataduodenal_ligament,VH_M_liver_capsule,-1,,False
1536,VH_M_bare_area_of_liver,VH_M_diaphragmatic_surface,-1,,False
1537,VH_M_left_anterolateral_segment,VH_M_round_ligament_of_liver,-1,,False
1538,VH_M_renal_impression_of_liver,VH_M_right_anteroinferior_segment,-1,,False
1539,VH_M_esophageal_impression_of_liver,VH_M_liver_capsule,-1,,False
1540,VH_M_left_inferomedial_segment,VH_M_quadrate_lobe_of_liver,-1,,False
1541,VH_M_left_inferomedial_segment,VH_M_right_anteroinferior_segment,-1,,False
1542,VH_M_bare_area_of_liver,VH_M_hepataduodenal_ligament,-1,,False
1543,VH_M_liver_capsule,VH_M_right_posterosuperior_segment,-1,,False
1544,VH_M_hepataduodenal_ligament,VH_M_porta_hepatis,-1,,False
1545,VH_M_diaphragmatic_surface,VH_M_left_anterolateral_segment,-1,,False
1546,VH_M_coronary_ligament_of_liver,VH_M_liver_capsule,-1,,False
1547,VH_M_bare_area_of_liver,VH_M_right_posterosuperior_segment,-1,,False
1548,VH_M_hepataduodenal_ligament,VH_M_right_anteroinferior_segment,-1,,False
1549,VH_M_diaphragmatic_surface,VH_M_esophageal_impression_of_liver,-1,,False
1550,VH_M_caudate_lobe_of_liver,VH_M_esophageal_impression_of_liver,-1,,False
1551,VH_M_ligamentum_venosum,VH_M_liver_capsule,-1,,False
1552,VH_M_right_posteroinferior_segment,VH_M_right_posterosuperior_segment,-1,,False
1553,VH_M_left_inferomedial_segment,VH_M_round_ligament_of_liver,-1,,False
1554,VH_M_hepataduodenal_ligament,VH_M_ligamentum_venosum,-1,,False
1555,VH_M_colic_impression_of_liver,VH_M_liver_capsule,-1,,False
1556,VH_M_esophageal_impression_of_liver,VH_M_ligamentum_venosum,-1,,False
1557,VH_M_hepataduodenal_ligament,VH_M_round_ligament_of_liver,-1,,False
1558,VH_M_falciform_ligament,VH_M_liver_capsule,-1,,False
1559,VH_M_liver_capsule,VH_M_right_anterosuperior_segment,-1,,False
1560,VH_M_left_posterolateral_segment,VH_M_liver_capsule,-1,,False
1561,VH_M_ligamentum_venosum,VH_M_porta_hepatis,-1,,False
1562,VH_M_coronary_ligament_of_liver,VH_M_ligamentum_venosum,-1,,False
1563,VH_M_porta_hepatis,VH_M_quadrate_lobe_of_liver,-1,,False
1564,VH_M_liver_capsule,VH_M_quadrate_lobe_of_liver,-1,,False
1565,VH_M_liver_capsule,VH_M_porta_hepatis,-1,,False
1566,VH_M_porta_hepatis,VH_M_right_anteroinferior_segment,-1,,False
1567,VH_M_bare_area_of_liver,VH_M_quadrate_lobe_of_liver,-1,,False
1568,VH_M_bare_area_of_liver,VH_M_porta_hepatis,-1,,False
1569,VH_M_hepataduodenal_ligament,VH_M_left_anterolateral_segment,-1,,False
1570,VH_M_liver_capsule,VH_M_right_anteroinferior_segment,-1,,False
1571,VH_M_bare_area_of_liver,VH_M_right_anteroinferior_segment,-1,,False
1572,VH_M_esophageal_impression_of_liver,VH_M_left_anterolateral_segment,-1,,False
1573,VH_M_left_inferomedial_segment,VH_M_liver_capsule,-1,,False
1574,VH_M_left_posterolateral_segment,VH_M_ligamentum_venosum,-1,,False
1575,VH_M_liver_capsule,VH_M_round_ligament_of_liver,-1,,False
1576,VH_M_falciform_ligament,VH_M_round_ligament_of_liver,-1,,False
1577,VH_M_left_anterolateral_segment,VH_M_left_superiomedial_segment,-1,,False
1578,VH_M_caudate_lobe_of_liver,VH_M_left_superiomedial_segment,-1,,False
1579,VH_M_diaphragmatic_surface,VH_M_suprarenal_impression_of_liver,-1,,False
1580,VH_M_caudate_lobe_of_liver,VH_M_suprarenal_impression_of_liver,-1,,False
1581,VH_M_coronary_ligament_of_liver,VH_M_triangular_ligament_of_liver,-1,,False
1582,VH_M_falciform_ligament,VH_M_left_anterolateral_segment,-1,,False
1583,VH_M_bare_area_of_liver,VH_M_left_anterolateral_segment,-1,,False
1584,VH_M_diaphragmatic_surface,VH_M_right_posteroinferior_segment,-1,,False
1585,VH_M_right_anteroinferior_segment,VH_M_right_posteroinferior_segment,-1,,False
1586,VH_M_diaphragmatic_surface,VH_M_triangular_ligament_of_liver,-1,,False
1587,VH_M_caudate_lobe_of_liver,VH_M_right_posteroinferior_segment,-1,,False
1588,VH_M_caudate_lobe_of_liver,VH_M_triangular_ligament_of_liver,-1,,False
1589,VH_M_bare_area_of_liver,VH_M_liver_capsule,-1,,False
1590,VH_M_renal_impression_of_liver,VH_M_suprarenal_impression_of_liver,-1,,False
1591,VH_M_gastric_impression_of_liver,VH_M_left_posterolateral_segment,-1,,False
1592,VH_M_bare_area_of_liver,VH_M_caudate_lobe_of_liver,-1,,False
1593,VH_M_right_anteroinferior_segment,VH_M_right_posterosuperior_segment,-1,,False
1594,VH_M_coronary_ligament_of_liver,VH_M_left_superiomedial_segment,-1,,False
1595,VH_M_duodenal_impression_of_liver,VH_M_liver_capsule,-1,,False
1596,VH_M_diaphragmatic_surface,VH_M_gastric_impression_of_liver,-1,,False
1597,VH_M_bare_area_of_liver,VH_M_ligamentum_venosum,-1,,False
1598,VH_M_quadrate_lobe_of_liver,VH_M_right_anteroinferior_segment,-1,,False
1599,VH_M_falciform_ligament,VH_M_left_superiomedial_segment,-1,,False
1600,VH_M_diaphragmatic_surface,VH_M_renal_impression_of_liver,-1,,False
1601,VH_M_bare_area_of_liver,VH_M_left_superiomedial_segment,-1,,False
1602,VH_M_right_anterosuperior_segment,VH_M_right_posteroinferior_segment,-1,,False
1603,VH_M_right_anteroinferior_segment,VH_M_right_anterosuperior_segment,-1,,False
1604,VH_M_left_posterolateral_segment,VH_M_left_superiomedial_segment,-1,,False
1605,VH_M_coronary_ligament_of_liver,VH_M_right_posteroinferior_segment,-1,,False
1606,VH_M_duodenal_impression_of_liver,VH_M_right_anteroinferior_segment,-1,,False
1607,VH_M_diaphragmatic_surface,VH_M_left_posterolateral_segment,-1,,False
1608,VH_M_diaphragmatic_surface,VH_M_duodenal_impression_of_liver,-1,,False
1609,VH_M_liver_capsule,VH_M_suprarenal_impression_of_liver,-1,,False
1610,VH_M_caudate_lobe_of_liver,VH_M_left_posterolateral_segment,-1,,False
1611,VH_M_caudate_lobe_of_liver,VH_M_coronary_ligament_of_liver,-1,,False
1612,VH_M_left_anterolateral_segment,VH_M_left_posterolateral_segment,-1,,False
1613,VH_M_coronary_ligament_of_liver,VH_M_diaphragmatic_surface,-1,,False
1614,VH_M_caudate_lobe_of_liver,VH_M_duodenal_impression_of_liver,-1,,False
1615,VH_M_quadrate_lobe_of_liver,VH_M_round_ligament_of_liver,-1,,False
1616,VH_M_ligamentum_venosum,VH_M_triangular_ligament_of_liver,-1,,False
1617,VH_M_left_inferomedial_segment,VH_M_left_superiomedial_segment,-1,,False
1618,VH_M_diaphragmatic_surface,VH_M_left_inferomedial_segment,-1,,False
1619,VH_M_right_posteroinferior_segment,VH_M_suprarenal_impression_of_liver,-1,,False
1620,VH_M_liver_capsule,VH_M_triangular_ligament_of_liver,-1,,False
1621,VH_M_left_superiomedial_segment,VH_M_right_anteroinferior_segment,-1,,False
1622,VH_M_caudate_lobe_of_liver,VH_M_diaphragmatic_surface,-1,,False
1623,VH_M_coronary_ligament_of_liver,VH_M_right_posterosuperior_segment,-1,,False
1624,VH_M_colic_impression_of_liver,VH_M_diaphragmatic_surface,-1,,False
1625,VH_M_left_anterolateral_segment,VH_M_left_inferomedial_segment,-1,,False
1626,VH_M_left_posterolateral_segment,VH_M_triangular_ligament_of_liver,-1,,False
1627,VH_M_diaphragmatic_surface,VH_M_hepataduodenal_ligament,-1,,False
1628,VH_M_diaphragmatic_surface,VH_M_right_posterosuperior_segment,-1,,False
1629,VH_M_caudate_lobe_of_liver,VH_M_hepataduodenal_ligament,-1,,False
1630,VH_M_renal_impression_of_liver,VH_M_right_posteroinferior_segment,-1,,False
1631,VH_M_caudate_lobe_of_liver,VH_M_right_posterosuperior_segment,-1,,False
1632,VH_M_hepataduodenal_ligament,VH_M_quadrate_lobe_of_liver,-1,,False
1633,VH_M_esophageal_impression_of_liver,VH_M_left_posterolateral_segment,-1,,False
1634,VH_M_hilum_lower_R,VH_M_right_posterior_basal_bronchopulmonary_segment,-1,,False
1635,VH_M_right_posterior_bronchus,VH_M_right_superior_lobar_bronchus,-1,,False
1636,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_anterior_bronchus,-1,,False
1637,VH_M_hilum_R,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1638,VH_M_hilum_upper_R,VH_M_right_anterior_bronchopulmonary_segment,-1,,False
1639,VH_M_left_anterior_basal_bronchus,VH_M_left_medial_basal_bronchus,-1,,False
1640,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_hilum_upper_L,-1,,False
1641,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_left_inferior_lobar_bronchus,-1,,False
1642,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_hilum_middle_R,-1,,False
1643,VH_M_hilum_lower_R,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1644,VH_M_hilum_R,VH_M_right_apical_bronchus,-1,,False
1645,VH_M_left_medial_basal_bronchopulmonary_segment,VH_M_left_posetrior_basal_bronchopulmonary_segment,-1,,False
1646,VH_M_hilum_R,VH_M_hilum_middle_R,-1,,False
1647,VH_M_hilum_R,VH_M_right_medial_bronchus,-1,,False
1648,VH_M_right_anterior_basal_bronchopulmonary_segment,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1649,VH_M_hilum_L,VH_M_left_lingular_bronchus,-1,,False
1650,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_superior_lobar_bronchus,-1,,False
1651,VH_M_hilum_upper_R,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1652,VH_M_left_anterior_bronchus,VH_M_left_apical_bronchus,-1,,False
1653,VH_M_hilum_lower_R,VH_M_right_anterior_basal_bronchus,-1,,False
1654,VH_M_hilum_lower_L,VH_M_left_posterior_basal_bronchus,-1,,False
1655,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_right_middle_lobar_bronchus,-1,,False
1656,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_posterior_basal,-1,,False
1657,VH_M_right_anterior_basal_bronchopulmonary_segment,VH_M_right_anterior_basal_bronchus,-1,,False
1658,VH_M_hilum_upper_R,VH_M_right_apical_bronchus,-1,,False
1659,VH_M_hilum_R,VH_M_right_middle_lobar_bronchus,-1,,False
1660,VH_M_left_lingular_bronchus,VH_M_left_superior_lobar_bronchus,-1,,False
1661,VH_M_hilum_L,VH_M_left_lingula_inferior_bronchopulmonary_segment,-1,,False
1662,VH_M_right_anterior_bronchopulmonary_segment,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1663,VH_M_hilum_L,VH_M_hilum_upper_L,-1,,False
1664,VH_M_hilum_L,VH_M_left_inferior_lobar_bronchus,-1,,False
1665,VH_M_hilum_R,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1666,VH_M_hilum_L,VH_M_left_posetrior_basal_bronchopulmonary_segment,-1,,False
1667,VH_M_right_anterior_basal_bronchus,VH_M_right_lower_lobar_bronchus,-1,,False
1668,VH_M_right_anterior_basal_bronchus,VH_M_right_lateral_basal_bronchus,-1,,False
1669,VH_M_left_lateral_basal_bronchopulmonary_segment,VH_M_left_posetrior_basal_bronchopulmonary_segment,-1,,False
1670,VH_M_left_anterior_basal_bronchopulmonary_segment,VH_M_left_lingula_inferior_bronchopulmonary_segment,-1,,False
1671,VH_M_right_intermediate_bronchus,VH_M_right_lower_lobar_bronchus,-1,,False
1672,VH_M_left_anterior_basal_bronchopulmonary_segment,VH_M_left_posetrior_basal_bronchopulmonary_segment,-1,,False
1673,VH_M_hilum_upper_R,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1674,VH_M_hilum_middle_R,VH_M_right_lateral_bronchus,-1,,False
1675,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_lingular_bronchus,-1,,False
1676,VH_M_right_lower_lobar_bronchus,VH_M_right_posterior_basal,-1,,False
