gene_label,in_hra,in_hra_pop,in_kpmp,in_mosdap,all_four
APOC1,1,1,0,0,False
APOC2,0,1,0,0,False
APOC3,0,1,0,0,False
APOD,1,1,0,1,False
APOE,1,1,0,0,False
APOH,0,1,0,0,False
APOL1,0,1,0,0,False
APOL2,0,1,0,0,False
APOL3,0,1,0,0,False
APOL4,0,1,0,0,False
APOL6,0,1,0,0,False
APOLD1,0,1,0,0,False
APOM,0,1,0,0,False
APOO,0,1,0,0,False
APOOL,0,1,0,0,False
APOOP5,0,1,0,0,False
APP,0,1,0,0,False
APPAT,0,1,0,0,False
APPBP2,0,1,0,0,False
APPBP2-DT,0,1,0,0,False
APPL1,0,1,0,0,False
APPL2,0,1,0,0,False
APRG1,0,1,0,0,False
APRT,0,1,0,0,False
APTR,0,1,0,0,False
APTX,0,1,0,0,False
AQP0 residues 1-263 +fatty acyl,1,0,0,0,False
AQP1,1,1,0,0,False
AQP10,0,1,0,0,False
AQP2,1,1,1,0,False
AQP3,1,1,1,0,False
AQP4,1,1,0,0,False
AQP4-AS1,0,1,0,0,False
AQP5,0,1,0,1,False
AQP5-AS1,0,1,0,0,False
AQP6,1,1,0,0,False
AQP7,0,1,0,0,False
AQP7B,0,1,0,0,False
AQP7P3,0,1,0,0,False
AQP7P4,0,1,0,0,False
AQP7P5,0,1,0,0,False
AQP8,0,1,0,0,False
AQP9,0,1,0,0,False
AQR,0,1,0,0,False
AR,1,1,0,1,False
ARAF,0,1,0,0,False
ARAP1,0,1,0,0,False
ARAP1-AS1,0,1,0,0,False
ARAP2,0,1,0,0,False
ARAP3,0,1,0,0,False
ARB2A,0,1,0,0,False
ARC,0,1,0,0,False
ARCN1,0,1,0,0,False
AREG,0,1,0,0,False
AREL1,0,1,0,0,False
ARF1,0,1,0,0,False
ARF3,0,1,0,0,False
ARF4,0,1,0,0,False
ARF4-AS1,0,1,0,0,False
ARF4P2,0,1,0,0,False
ARF5,0,1,0,0,False
ARF6,0,1,0,0,False
ARFGAP1,0,1,0,0,False
ARFGAP2,0,1,0,0,False
ARFGAP3,0,1,0,0,False
ARFGEF1,0,1,0,0,False
ARFGEF2,0,1,0,0,False
ARFGEF3,0,1,0,0,False
ARFIP1,0,1,0,0,False
ARFIP2,0,1,0,0,False
ARFRP1,0,1,0,0,False
ARG1,0,1,0,0,False
ARG2,0,1,0,0,False
ARGLU1,0,1,0,0,False
ARGLU1-DT,0,1,0,0,False
ARHGAP1,0,1,0,0,False
ARHGAP10,0,1,0,0,False
ARHGAP11A,0,1,0,0,False
ARHGAP11A-DT,0,1,0,0,False
ARHGAP11B,0,1,0,0,False
ARHGAP11B-DT,0,1,0,0,False
ARHGAP12,0,1,0,0,False
ARHGAP15,0,1,1,0,False
ARHGAP15-AS1,0,1,0,0,False
ARHGAP17,0,1,0,0,False
ARHGAP18,0,1,1,0,False
ARHGAP19,0,1,0,0,False
ARHGAP19-SLIT1,0,1,0,0,False
ARHGAP20,0,1,0,0,False
ARHGAP21,0,1,0,0,False
ARHGAP22,0,1,0,0,False
ARHGAP23,0,1,0,0,False
ARHGAP24,0,1,1,0,False
ARHGAP25,0,1,0,0,False
ARHGAP26,0,1,1,0,False
ARHGAP26-AS1,0,1,0,0,False
ARHGAP27,0,1,0,0,False
ARHGAP27P1-BPTFP1-KPNA2P3,0,1,0,0,False
ARHGAP28,0,1,0,0,False
ARHGAP28-AS1,0,1,0,0,False
ARHGAP29,0,1,0,0,False
ARHGAP30,0,1,0,0,False
ARHGAP31,0,1,0,0,False
ARHGAP31-AS1,0,1,0,0,False
ARHGAP32,0,1,0,0,False
ARHGAP35,0,1,0,0,False
ARHGAP39,0,1,0,0,False
ARHGAP4,0,1,0,0,False
ARHGAP40,0,1,0,1,False
ARHGAP42,1,1,0,0,False
ARHGAP44,0,1,0,0,False
ARHGAP45,0,1,0,0,False
ARHGAP5,0,1,0,0,False
ARHGAP5-AS1,0,1,0,0,False
ARHGAP6,1,1,0,0,False
ARHGAP8,0,1,0,0,False
ARHGAP9,0,1,0,0,False
ARHGDIA,0,1,0,0,False
ARHGDIB,0,1,0,0,False
ARHGEF1,0,1,0,0,False
ARHGEF10,0,1,0,0,False
ARHGEF10L,0,1,0,0,False
ARHGEF11,0,1,0,0,False
ARHGEF12,0,1,0,0,False
ARHGEF15,0,1,0,0,False
ARHGEF16,0,1,0,0,False
ARHGEF17,0,1,0,0,False
ARHGEF17-AS1,0,1,0,0,False
ARHGEF18,0,1,0,0,False
ARHGEF19,0,1,0,0,False
ARHGEF2,0,1,0,0,False
ARHGEF25,0,1,0,0,False
ARHGEF26,0,1,0,0,False
ARHGEF28,0,1,0,0,False
ARHGEF3,0,1,0,0,False
ARHGEF34P,0,1,0,0,False
ARHGEF35,0,1,0,0,False
ARHGEF35-AS1,0,1,0,0,False
ARHGEF37,0,1,0,0,False
ARHGEF38,0,1,0,0,False
ARHGEF39,0,1,0,0,False
ARHGEF40,0,1,0,0,False
ARHGEF5,0,1,0,0,False
ARHGEF6,0,1,0,0,False
ARHGEF7,0,1,0,0,False
ARHGEF9,0,1,0,0,False
ARID1A,0,1,0,0,False
ARID1B,0,1,0,0,False
ARID2,0,1,0,0,False
ARID3A,0,1,0,0,False
ARID3B,0,1,0,0,False
ARID4A,0,1,0,0,False
ARID4B,0,1,0,0,False
ARID5A,0,1,0,0,False
ARID5B,1,1,0,0,False
ARIH1,0,1,0,0,False
ARIH2,0,1,0,0,False
ARK2C,0,1,0,0,False
ARK2N,0,1,0,0,False
ARL1,0,1,0,0,False
ARL10,0,1,0,0,False
ARL11,0,1,0,0,False
ARL13B,0,1,0,0,False
ARL14,0,1,0,0,False
ARL14EP,0,1,0,0,False
ARL14EP-DT,0,1,0,0,False
ARL14EPL,0,1,0,0,False
ARL15,0,1,1,0,False
ARL16,0,1,0,0,False
ARL17A,0,1,0,0,False
ARL17B,0,1,0,0,False
ARL2,0,1,0,0,False
ARL2-SNX15,0,1,0,0,False
ARL2BP,0,1,0,0,False
ARL3,0,1,0,0,False
ARL4A,0,1,0,0,False
ARL4C,0,1,0,0,False
ARL4D,0,1,0,0,False
ARL5A,0,1,0,0,False
ARL5B,0,1,0,0,False
ARL5C,0,1,0,0,False
ARL6,0,1,0,0,False
ARL6IP1,0,1,0,0,False
ARL6IP4,0,1,0,0,False
ARL6IP5,0,1,0,0,False
ARL6IP6,0,1,0,0,False
ARL8A,0,1,0,0,False
ARL8B,0,1,0,0,False
ARL9,0,1,0,0,False
ARMC1,0,1,0,0,False
ARMC10,0,1,0,0,False
ARMC2,0,1,0,0,False
ARMC3,0,1,0,0,False
ARMC5,0,1,0,0,False
ARMC6,0,1,0,0,False
ARMC7,0,1,0,0,False
ARMC8,0,1,0,0,False
ARMC9,0,1,0,0,False
ARMCX1,0,1,0,0,False
ARMCX2,0,1,0,0,False
ARMCX3,0,1,0,0,False
ARMCX4,0,1,0,0,False
ARMCX5,0,1,0,0,False
ARMCX6,0,1,0,0,False
ARMH1,1,1,0,0,False
ARMH3,0,1,0,0,False
ARMH4,0,1,0,0,False
ARMT1,0,1,0,0,False
ARNT,0,1,0,0,False
ARNT2,0,1,0,0,False
ARNT2-DT,0,1,0,0,False
ARPC1A,0,1,0,0,False
ARPC1B,0,1,0,0,False
ARPC2,0,1,0,0,False
ARPC3,0,1,0,0,False
ARPC4,0,1,0,0,False
ARPC4-TTLL3,0,1,0,0,False
ARPC5,0,1,0,0,False
ARPC5L,0,1,0,0,False
ARPIN,0,1,0,0,False
ARPIN-AP3S2,0,1,0,0,False
ARPP19,0,1,0,0,False
ARPP21,0,1,0,0,False
ARR3,1,1,0,0,False
ARRB1,0,1,0,0,False
ARRB2,0,1,0,0,False
ARRDC1,0,1,0,0,False
ARRDC1-AS1,0,1,0,0,False
ARRDC2,0,1,0,0,False
ARRDC3,0,1,0,0,False
ARRDC3-AS1,0,1,0,0,False
ARRDC4,0,1,0,0,False
ARRDC5,0,1,0,0,False
ARSA,0,1,0,0,False
ARSB,0,1,0,0,False
ARSD,0,1,0,0,False
ARSF,0,1,0,0,False
ARSG,0,1,0,0,False
ARSI,0,1,0,0,False
ARSJ,0,1,0,0,False
ARSK,0,1,0,0,False
ART1,0,1,0,0,False
ART3,0,1,0,0,False
ART4,0,1,0,1,False
ARTN,0,1,0,0,False
ARV1,0,1,0,0,False
ARVCF,0,1,0,0,False
ARX,1,1,0,1,False
AS3MT,0,1,0,0,False
ASAH1,0,1,0,0,False
ASAH2,1,1,0,0,False
ASAP1,0,1,1,0,False
ASAP2,0,1,0,0,False
ASB1,0,1,0,0,False
ASB13,0,1,0,0,False
ASB16-AS1,0,1,0,0,False
ASB2,0,1,0,0,False
ASB3,0,1,0,0,False
ASB6,0,1,0,0,False
ASB7,0,1,0,0,False
ASB8,0,1,0,0,False
ASB9,0,1,0,0,False
ASCC1,1,1,0,0,False
ASCC2,0,1,0,0,False
ASCC3,0,1,0,0,False
ASCL1,1,1,0,0,False
ASCL2,1,1,0,0,False
ASCL3,1,1,0,0,False
ASDURF,0,1,0,0,False
ASF1A,0,1,0,0,False
ASF1B,0,1,0,0,False
ASGR1,0,1,0,0,False
ASGR2,0,1,0,0,False
ASH1L,0,1,0,0,False
ASH1L-AS1,0,1,0,0,False
ASH2L,0,1,0,0,False
ASH2LP4,0,1,0,0,False
ASIC1,0,1,0,0,False
ASIC2,0,1,0,0,False
ASIC5,0,1,0,0,False
ASIP,0,1,0,0,False
ASL,0,1,0,0,False
ASMER1,0,1,0,0,False
ASMTL,0,1,0,0,False
ASNS,0,1,0,0,False
ASNSD1,0,1,0,0,False
ASPA,0,1,0,0,False
ASPDH,0,1,0,0,False
ASPG,0,1,0,0,False
ASPH,0,1,0,0,False
ASPHD1,0,1,0,0,False
ASPHD2,0,1,0,0,False
ASPM,0,1,0,0,False
ASPN,1,1,0,0,False
ASPSCR1,0,1,0,0,False
ASRGL1,0,1,0,0,False
ASS1,0,1,0,0,False
ASTE1,0,1,0,0,False
ASTILCS,0,1,0,0,False
ASTN1,0,1,0,0,False
ASTN2,0,1,0,0,False
ASXL1,0,1,0,0,False
ASXL2,0,1,0,0,False
ATAD1,0,1,0,0,False
ATAD2,0,1,0,0,False
ATAD2B,0,1,0,0,False
ATAD3A,0,1,0,0,False
ATAD3B,0,1,0,0,False
ATAD3C,0,1,0,0,False
ATAD5,0,1,0,0,False
ATAT1,0,1,0,0,False
ATCAY,0,1,0,0,False
ATE1,0,1,0,0,False
ATF1,0,1,0,0,False
ATF2,0,1,0,0,False
ATF3,0,1,0,0,False
ATF4,0,1,0,0,False
ATF4P4,1,0,0,0,False
ATF5,0,1,0,0,False
ATF6,0,1,0,0,False
ATF6-DT,0,1,0,0,False
ATF6B,0,1,0,0,False
ATF7,0,1,0,0,False
ATF7IP,0,1,0,0,False
ATF7IP2,0,1,0,0,False
ATG10,0,1,0,0,False
ATG101,0,1,0,0,False
ATG12,0,1,0,0,False
ATG12P1,0,1,0,0,False
ATG13,0,1,0,0,False
ATG14,0,1,0,0,False
ATG16L1,0,1,0,0,False
ATG16L2,0,1,0,0,False
ATG2A,0,1,0,0,False
ATG2B,0,1,0,0,False
ATG3,0,1,0,0,False
ATG4A,0,1,0,0,False
ATG4B,0,1,0,0,False
ATG4C,0,1,0,0,False
ATG4D,0,1,0,0,False
ATG5,0,1,0,0,False
ATG7,0,1,0,0,False
ATG9A,0,1,0,0,False
ATG9B,0,1,0,0,False
ATIC,0,1,0,0,False
ATL1,0,1,0,0,False
ATL2,0,1,0,0,False
ATL3,0,1,0,0,False
ATM,0,1,0,0,False
ATMIN,0,1,0,0,False
ATN1,0,1,0,0,False
ATOH1,0,1,0,0,False
ATOH8,0,1,0,0,False
ATOSA,0,1,0,0,False
ATOSB,0,1,0,0,False
ATOX1,0,1,0,0,False
ATP10A,1,1,0,0,False
ATP10B,0,1,0,0,False
ATP10D,0,1,0,0,False
ATP11A,0,1,0,0,False
ATP11B,0,1,0,0,False
ATP11B-DT,0,1,0,0,False
ATP11C,0,1,0,0,False
ATP12A,0,1,0,0,False
ATP13A1,0,1,0,0,False
ATP13A2,0,1,0,0,False
ATP13A3,0,1,0,0,False
ATP13A3-DT,0,1,0,0,False
ATP13A4,0,1,0,0,False
ATP13A5,0,1,0,0,False
ATP1A1,1,1,0,0,False
ATP1A1-AS1,0,1,0,0,False
ATP1A2,1,1,0,0,False
ATP1A3,0,1,0,0,False
ATP1A4,0,1,0,0,False
ATP1B1,0,1,1,0,False
ATP1B2,0,1,0,0,False
ATP1B3,0,1,0,0,False
ATP1B3-AS1,0,1,0,0,False
ATP23,0,1,0,0,False
ATP2A1,0,1,0,0,False
ATP2A1-AS1,0,1,0,0,False
ATP2A2,0,1,0,0,False
ATP2A3,0,1,0,0,False
ATP2B1,0,1,0,0,False
ATP2B1-AS1,0,1,0,0,False
ATP2B2,0,1,0,0,False
ATP2B3,0,1,0,0,False
ATP2B4,0,1,0,0,False
ATP2C1,0,1,0,0,False
ATP2C2,0,1,0,0,False
ATP5F1A,0,1,0,0,False
ATP5F1B,0,1,0,0,False
ATP5F1C,0,1,0,0,False
ATP5F1D,0,1,0,0,False
ATP5F1E,0,1,0,0,False
ATP5F1EP2,0,1,0,0,False
ATP5IF1,0,1,0,0,False
ATP5MC1,0,1,0,0,False
ATP5MC2,0,1,0,0,False
ATP5MC3,0,1,0,0,False
ATP5ME,0,1,0,0,False
ATP5MF,0,1,0,0,False
ATP5MG,0,1,0,0,False
ATP5MGL,0,1,0,0,False
ATP5MJ,0,1,0,0,False
ATP5MK,0,1,0,0,False
ATP5PB,0,1,0,0,False
ATP5PD,0,1,0,0,False
ATP5PF,0,1,0,0,False
ATP5PO,0,1,0,0,False
ATP6AP1,0,1,0,0,False
ATP6AP1-DT,0,1,0,0,False
ATP6AP1L,0,1,0,0,False
ATP6AP2,0,1,0,0,False
ATP6V0A1,0,1,0,0,False
ATP6V0A2,0,1,0,0,False
ATP6V0A4,1,1,1,0,False
ATP6V0B,0,1,0,0,False
ATP6V0C,0,1,0,0,False
ATP6V0D1,0,1,0,0,False
ATP6V0D1-DT,0,1,0,0,False
ATP6V0D2,1,1,1,0,False
ATP6V0E1,0,1,0,0,False
ATP6V0E2,0,1,0,0,False
ATP6V1A,0,1,0,0,False
ATP6V1B1,0,1,0,0,False
ATP6V1B2,0,1,0,0,False
ATP6V1C1,0,1,0,0,False
ATP6V1C2,0,1,1,0,False
ATP6V1D,0,1,0,0,False
ATP6V1E1,0,1,0,0,False
ATP6V1F,0,1,0,0,False
ATP6V1G1,0,1,0,0,False
ATP6V1G2-DDX39B,0,1,0,0,False
ATP6V1G3,0,1,0,0,False
ATP6V1H,0,1,0,0,False
ATP7A,0,1,0,0,False
ATP7B,0,1,0,0,False
ATP8A1,0,1,0,0,False
ATP8A2,0,1,0,0,False
ATP8B1,0,1,0,0,False
ATP8B1-AS1,0,1,0,0,False
ATP8B2,0,1,0,0,False
ATP8B4,0,1,0,0,False
ATP9A,0,1,0,0,False
ATP9B,0,1,0,0,False
ATPAF1,0,1,0,0,False
ATPAF2,0,1,0,0,False
ATPSCKMT,0,1,0,0,False
ATR,0,1,0,0,False
ATRAID,0,1,0,0,False
ATRN,0,1,0,0,False
ATRNL1,0,1,0,0,False
ATRX,0,1,0,0,False
ATXN1,0,1,0,0,False
ATXN1-AS1,0,1,0,0,False
ATXN10,0,1,0,0,False
ATXN1L,0,1,0,0,False
ATXN2,0,1,0,0,False
ATXN2-AS,0,1,0,0,False
ATXN2L,0,1,0,0,False
ATXN3,0,1,0,0,False
ATXN7,0,1,0,0,False
ATXN7L1,0,1,0,0,False
ATXN7L2,0,1,0,0,False
ATXN7L3,0,1,0,0,False
ATXN7L3B,0,1,0,0,False
AUH,0,1,0,0,False
AUNIP,0,1,0,0,False
AUP1,0,1,0,0,False
AURKA,0,1,0,0,False
AURKAIP1,0,1,0,0,False
AURKAP1,0,1,0,0,False
AURKB,0,1,0,0,False
AURKC,0,1,0,0,False
AUTS2,0,1,0,0,False
AVEN,0,1,0,0,False
AVIL,1,1,0,0,False
AVL9,0,1,0,0,False
AVP,1,1,0,0,False
AVPI1,0,1,0,0,False
AVPR1A,1,1,0,0,False
AVPR2,0,1,0,0,False
AWAT2,0,1,0,0,False
AXDND1,0,1,0,0,False
AXIN1,0,1,0,0,False
AXIN2,0,1,0,0,False
AXL,1,1,0,0,False
AZGP1,0,1,0,1,False
AZI2,0,1,0,0,False
AZIN1,0,1,0,0,False
AZIN2,0,1,0,0,False
AZU1,1,1,0,0,False
B2M,0,1,1,0,False
B3GALNT1,0,1,0,0,False
B3GALNT2,0,1,0,0,False
B3GALT2,0,1,0,0,False
B3GALT4,0,1,0,0,False
B3GALT5-AS1,0,1,0,0,False
B3GALT6,0,1,0,0,False
B3GAT1,1,1,0,0,False
B3GAT1-DT,0,1,0,0,False
B3GAT2,0,1,0,0,False
B3GAT3,0,1,0,0,False
B3GLCT,0,1,0,0,False
B3GNT2,0,1,0,0,False
B3GNT3,0,1,0,0,False
B3GNT5,0,1,0,0,False
B3GNT6,0,1,0,0,False
B3GNT7,0,1,0,0,False
B3GNT8,0,1,0,0,False
B3GNT9,0,1,0,0,False
B3GNTL1,0,1,0,0,False
B3GNTL1P1,0,1,0,0,False
B4GALNT2,0,1,0,0,False
B4GALNT3,0,1,0,0,False
B4GALNT4,0,1,0,0,False
B4GALT1,0,1,0,0,False
B4GALT2,0,1,0,0,False
B4GALT3,0,1,0,0,False
B4GALT4,0,1,0,0,False
B4GALT5,0,1,0,0,False
B4GALT6,0,1,0,0,False
B4GALT7,0,1,0,0,False
B4GAT1,0,1,0,0,False
B4GAT1-DT,0,1,0,0,False
B9D1,0,1,0,0,False
B9D2,0,1,0,0,False
BAALC,0,1,0,0,False
BAALC-AS1,0,1,0,0,False
BAALC-AS2,0,1,0,0,False
BAAT,0,1,0,0,False
BABAM1,0,1,0,0,False
BABAM2,0,1,0,0,False
BACE1-AS,0,1,0,0,False
BACE2,0,1,0,0,False
BACH1,0,1,0,0,False
BACH1-IT2,0,1,0,0,False
BACH2,0,1,0,0,False
BAD,0,1,0,0,False
BAG1,0,1,0,0,False
BAG2,0,1,0,0,False
BAG3,0,1,0,0,False
BAG4,0,1,0,0,False
BAG5,0,1,0,0,False
BAG6,0,1,0,0,False
BAGE2,0,1,0,0,False
BAHCC1,0,1,0,0,False
BAHD1,0,1,0,0,False
BAIAP2,0,1,0,0,False
BAIAP2-DT,0,1,0,0,False
BAIAP2L1,0,1,0,0,False
BAIAP2L2,0,1,0,0,False
BAIAP3,0,1,0,0,False
BAK1,0,1,0,0,False
BALR6,0,1,0,0,False
BAMBI,0,1,0,0,False
BANCR,0,1,0,0,False
BANF1,0,1,0,0,False
BANK1,1,1,1,1,True
BANP,0,1,0,0,False
BAP1,0,1,0,0,False
BARD1,0,1,0,0,False
BARX2,0,1,1,0,False
BASP1,0,1,0,0,False
BASP1P1,0,1,0,0,False
BATF,1,1,0,0,False
BATF2,0,1,0,0,False
BATF3,1,1,0,0,False
BAX,0,1,0,1,False
BAZ1A,0,1,0,0,False
BAZ1A-AS1,0,1,0,0,False
BAZ1B,0,1,0,0,False
BAZ2A,0,1,0,0,False
BAZ2B,0,1,0,0,False
BBC3,0,1,0,0,False
BBIP1,0,1,0,0,False
BBLN,0,1,0,0,False
BBOF1,0,1,0,0,False
BBOX1,0,1,0,0,False
BBOX1-AS1,0,1,0,0,False
BBS2,0,1,0,0,False
BBS4,0,1,0,0,False
BBS7,0,1,0,0,False
BBS9,0,1,0,0,False
BBX,0,1,0,0,False
BCAM,1,1,0,0,False
BCAN,0,1,0,1,False
BCAN-AS2,0,1,0,0,False
BCAP29,0,1,0,0,False
BCAP31,0,1,0,0,False
BCAR1,0,1,0,0,False
BCAR3,0,1,0,0,False
BCAR3-AS1,0,1,0,0,False
BCAR4,0,1,0,0,False
BCAS1,1,1,0,0,False
BCAS2,0,1,0,0,False
BCAS3,0,1,0,0,False
BCAS4,0,1,0,0,False
BCAT1,0,1,0,0,False
BCAT2,0,1,0,0,False
BCCIP,0,1,0,0,False
BCDIN3D-AS1,0,1,0,0,False
BCHE,1,1,0,0,False
BCKDHA,0,1,0,0,False
BCKDHB,0,1,0,0,False
BCKDK,0,1,0,0,False
BCL10,0,1,0,0,False
BCL10-AS1,0,1,0,0,False
BCL11A,1,1,0,0,False
BCL11B,1,1,1,0,False
BCL2,1,1,0,0,False
BCL2A1,0,1,0,0,False
BCL2L1,0,1,0,0,False
BCL2L1-AS1,0,1,0,0,False
BCL2L11,0,1,0,0,False
BCL2L12,0,1,0,0,False
BCL2L13,0,1,0,0,False
BCL2L14,0,1,0,0,False
BCL2L2,0,1,0,0,False
BCL2L2-PABPN1,0,1,0,0,False
BCL3,0,1,0,0,False
BCL6,1,1,0,0,False
BCL6B,0,1,0,0,False
BCL7A,1,1,0,0,False
BCL7B,0,1,0,0,False
BCL7C,0,1,0,0,False
BCL9,0,1,0,0,False
BCL9L,0,1,0,0,False
BCLAF1,0,1,0,0,False
BCLAF3,0,1,0,0,False
BCO2,0,1,0,0,False
BCOR,0,1,0,0,False
BCORL1,0,1,0,0,False
BCR,0,1,0,0,False
BCS1L,0,1,0,0,False
BCYRN1,0,1,0,0,False
BDH1,0,1,0,0,False
BDH2,0,1,0,0,False
BDKRB1,0,1,0,0,False
BDKRB2,0,1,0,0,False
BDNF,1,1,0,0,False
BDNF-AS,0,1,0,0,False
BDP1,0,1,0,0,False
BEAN1,0,1,0,0,False
BECN1,0,1,0,0,False
BEGAIN,0,1,0,0,False
BEND2,0,1,0,0,False
BEND3,0,1,0,0,False
BEND4,0,1,0,0,False
BEND5,0,1,0,0,False
BEND6,0,1,0,0,False
BEND7,0,1,0,0,False
BEST1,0,1,0,0,False
BEST2,0,1,0,0,False
BEST3,1,1,0,0,False
BEST4,1,1,0,0,False
BET1,0,1,0,0,False
BET1L,0,1,0,0,False
BEX1,1,1,0,0,False
BEX2,0,1,0,0,False
BEX3,0,1,0,0,False
BEX4,0,1,0,0,False
BEX5,0,1,0,0,False
BFAR,0,1,0,0,False
BFSP1,0,1,0,0,False
BFSP2,1,1,0,0,False
BGN,0,1,0,0,False
BHLHA15,0,1,0,0,False
BHLHE22,1,1,0,0,False
BHLHE40,0,1,0,0,False
BHLHE41,0,1,0,0,False
BHMT,0,1,0,0,False
BHMT2,0,1,0,0,False
BICC1,0,1,0,0,False
BICD1,0,1,1,0,False
BICD2,0,1,0,0,False
BICDL1,0,1,0,0,False
BICDL2,0,1,0,0,False
BICRA,0,1,0,0,False
BICRAL,0,1,0,0,False
BID,1,1,0,1,False
BIK,0,1,0,0,False
BIN1,0,1,0,0,False
BIN2,0,1,0,0,False
BIN3,0,1,0,0,False
BIRC2,0,1,0,0,False
BIRC3,1,1,0,0,False
BIRC5,0,1,0,1,False
BIRC6,0,1,0,0,False
BIRC6-AS2,0,1,0,0,False
BIRC7,0,1,0,0,False
BISPR,0,1,0,0,False
BIVM,0,1,0,0,False
BLACE,0,1,0,0,False
BLCAP,0,1,0,0,False
BLK,0,1,1,1,False
BLM,0,1,0,0,False
BLMH,0,1,0,0,False
BLNK,0,1,0,0,False
BLOC1S1,0,1,0,0,False
BLOC1S2,0,1,0,0,False
BLOC1S3,0,1,0,0,False
BLOC1S4,0,1,0,0,False
BLOC1S5,0,1,0,0,False
BLOC1S5-TXNDC5,0,1,0,0,False
BLOC1S6,0,1,0,0,False
BLTP1,0,1,0,0,False
BLTP2,0,1,0,0,False
BLTP3A,0,1,0,0,False
BLTP3B,0,1,0,0,False
BLVRA,0,1,0,0,False
BLVRB,1,1,0,0,False
BLZF1,0,1,0,0,False
BMAL1,0,1,0,0,False
BMAL2,0,1,0,0,False
BMERB1,0,1,0,0,False
BMF,0,1,0,0,False
BMI1,0,1,0,0,False
BMP1,1,1,0,0,False
BMP10,0,1,0,0,False
BMP2,0,1,0,0,False
BMP2K,0,1,1,0,False
BMP3,0,1,0,0,False
BMP4,0,1,0,0,False
BMP5,1,1,0,0,False
BMP6,1,1,0,0,False
BMP7,0,1,0,0,False
BMP8A,0,1,0,0,False
BMP8B,0,1,0,0,False
BMPER,0,1,0,0,False
BMPR1A,0,1,0,0,False
BMPR1B,1,1,1,0,False
BMPR1B-DT,0,1,0,0,False
BMPR2,0,1,0,0,False
BMS1,0,1,0,0,False
BMS1P1,0,1,0,0,False
BMS1P10,0,1,0,0,False
BMS1P14,0,1,0,0,False
BMT2,0,1,0,0,False
BMX,1,1,0,0,False
BNC1,0,1,0,0,False
BNC2,1,1,0,0,False
BNIP1,0,1,0,0,False
BNIP2,0,1,0,0,False
BNIP3,0,1,0,0,False
BNIP3L,0,1,0,0,False
BNIP3P16,0,1,0,0,False
BNIP3P28,0,1,0,0,False
BNIP3P32,0,1,0,0,False
BNIP5,0,1,0,0,False
BNIPL,0,1,0,0,False
BOC,0,1,0,0,False
BOD1,0,1,0,0,False
BOD1L1,0,1,0,0,False
BOK,0,1,0,0,False
BOK-AS1,0,1,0,0,False
BOLA1,0,1,0,0,False
BOLA2,0,1,0,0,False
BOLA2B,0,1,0,0,False
BOLA3,0,1,0,0,False
BOLA3-DT,0,1,0,0,False
BOP1,0,1,0,0,False
BORCS5,0,1,0,0,False
BORCS6,0,1,0,0,False
BORCS7,0,1,0,0,False
BORCS7-ASMT,0,1,0,0,False
BORCS8,0,1,0,0,False
BPGM,1,1,0,0,False
BPHL,0,1,0,0,False
BPI,0,1,0,0,False
BPIFA1,1,1,0,0,False
BPIFA2,0,1,0,0,False
BPIFB1,0,1,0,0,False
BPIFB2,0,1,0,0,False
BPIFB4,0,1,0,0,False
BPNT1,0,1,0,0,False
BPNT2,0,1,0,0,False
BPTF,0,1,0,0,False
BPTFP1,0,1,0,0,False
BRAF,0,1,0,0,False
BRAP,0,1,0,0,False
BRAT1,0,1,0,0,False
BRCA1,0,1,0,0,False
BRCA2,0,1,0,0,False
BRCC3,0,1,0,0,False
BRD1,0,1,0,0,False
BRD10,0,1,0,0,False
BRD2,0,1,0,0,False
BRD3,0,1,0,0,False
BRD3OS,0,1,0,0,False
BRD4,0,1,0,0,False
BRD7,0,1,0,0,False
BRD9,0,1,0,0,False
BRDT,0,1,0,0,False
BRF1,0,1,0,0,False
BRI3,0,1,0,0,False
BRI3BP,0,1,0,0,False
BRINP1,0,1,0,0,False
BRINP2,0,1,0,0,False
BRINP3,0,1,0,0,False
BRIP1,0,1,0,0,False
BRIX1,0,1,0,0,False
BRK1,0,1,0,0,False
BRMS1,0,1,0,0,False
BRMS1L,0,1,0,0,False
BROX,0,1,0,0,False
BRPF3,0,1,0,0,False
BRPF3-AS1,0,1,0,0,False
BRSK1,0,1,0,0,False
BRSK2,0,1,0,0,False
BRWD1,0,1,0,0,False
BRWD3,0,1,0,0,False
BSCL2,0,1,0,0,False
BSDC1,0,1,0,0,False
BSG,0,1,0,0,False
BSG-AS1,0,1,0,0,False
BSND,1,1,0,0,False
BSPRY,0,1,0,0,False
BST1,1,1,0,0,False
BST2,1,1,0,0,False
BTAF1,0,1,0,0,False
BTBD1,0,1,0,0,False
BTBD10,0,1,0,0,False
BTBD11,1,0,0,0,False
BTBD16,0,1,0,0,False
BTBD19,0,1,0,0,False
BTBD2,0,1,0,0,False
BTBD3,0,1,0,0,False
BTBD3-AS1,0,1,0,0,False
BTBD6,0,1,0,0,False
BTBD7,0,1,0,0,False
BTBD8,0,1,0,0,False
BTBD9,0,1,0,0,False
BTC,0,1,0,0,False
BTD,0,1,0,0,False
BTF3,0,1,0,0,False
BTF3-DT,0,1,0,0,False
BTF3L4,0,1,0,0,False
BTF3P8,0,1,0,0,False
BTG1,0,1,0,0,False
BTG1-DT,0,1,0,0,False
BTG2,0,1,1,0,False
