"tool","sex","organ","as","cell_label2","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","count","median_cell_count","median_percentage"
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000084: T cell:proliferating","false","true",3,17,0.0000299216756138344
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000097: mast cell","false","true",1,1137,0.00200123206899586
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell:nasal","false","true",2,748,0.00131655372700871
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell:non-nasal","false","true",1,748,0.00131655372700871
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell:tracheobronchial","false","true",1,748,0.00131655372700871
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell:transitional alveolar type 2 epithelial cell","false","true",1,748,0.00131655372700871
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club:transitional AT2","false","true",1,748,0.00131655372700871
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000186: myofibroblast cell","false","true",1,2418,0.00425591833142656
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell","false","true",1,5072,0.00892721992431576
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell:1","false","true",1,5072,0.00892721992431576
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell:2","false","true",1,5072,0.00892721992431576
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell:activated stress response","false","true",2,5072,0.00892721992431576
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000236: B cell","false","true",1,2399,0.00422247645868169
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000236: B cell:activated","false","true",1,2399,0.00422247645868169
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000313: seromucus secreting cell:submucosal gland nasal","false","false",1,257,0.000452345331338555
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000313: serous secreting cell","false","false",1,257,0.000452345331338555
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000313: serous secreting cell:nasal","false","false",1,257,0.000452345331338555
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000492: CD4-positive helper T cell:1","false","true",1,30228,0.0532042594385286
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000492: CD4-positive helper T cell:2","false","true",1,30228,0.0532042594385286
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000576: monocyte:1","false","true",1,4036,0.00710375781043738
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000576: monocyte:2","false","true",1,4036,0.00710375781043738
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000583: alveolar macrophage","false","true",1,2572,0.00452697351051659
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000583: alveolar macrophage:proliferating","false","true",2,2572,0.00452697351051659
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000623: natural killer cell","false","true",1,557,0.000980374900994456
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000623: natural killer cell:CD16-negative, CD56-dim","false","true",1,557,0.000980374900994456
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000623: natural killer cell:CD16-positive, CD56-negative","false","true",1,557,0.000980374900994456
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000623: natural killer cell:proliferating","false","true",3,557,0.000980374900994456
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000786: plasma cell","false","true",1,434,0.000763882777435536
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000786: plasma cell: early precursor","false","true",1,434,0.000763882777435536
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000786: plasma cell:committed light zone germinal center B cell","false","true",1,434,0.000763882777435536
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000786: plasma cell:doublet","false","true",1,434,0.000763882777435536
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000913: effector memory CD8-positive, alpha-beta T cell:activated resident memory","false","true",1,38788,0.0682707031593769
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000913: effector memory CD8-positive, alpha-beta T cell:follicular","false","true",1,38788,0.0682707031593769
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000913: effector memory CD8-positive, alpha-beta T cell:Interferon positive","false","true",1,38788,0.0682707031593769
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000913: effector memory CD8-positive, alpha-beta T cell:resident memory","false","true",1,38788,0.0682707031593769
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0001058: plasmacytoid dendritic cell, human","false","true",1,97,0.000170729560855408
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0001058: plasmacytoid dendritic cell, human:Interferon 1 positive","false","true",1,97,0.000170729560855408
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002062: type I pneumocyte","false","true",1,98398,0.173190178650004
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002063: type II pneumocyte","false","true",1,53022,0.0933239461409839
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002063: type II pneumocyte:proliferating","false","true",2,53022,0.0933239461409839
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002075: brush cell of trachebronchial tree","false","false",1,319,0.000561471442400774
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:1","false","true",1,4813,0.00847135439584617
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:2","false","true",1,4813,0.00847135439584617
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:differentiating","false","true",1,4813,0.00847135439584617
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:mature","false","true",1,4813,0.00847135439584617
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:proliferating","false","true",1,4813,0.00847135439584617
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002144: EC general capillary","false","true",1,164558,0.289638299744786
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002241: pulmonary interstitial fibroblast","false","false",1,553,0.000973334506732377
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell","false","true",1,3126,0.00550206811581449
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell:1","false","true",1,3126,0.00550206811581449
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell:2","false","true",3,3126,0.00550206811581449
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell:3","false","true",2,3126,0.00550206811581449
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell:4","false","true",1,3126,0.00550206811581449
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell:5","false","true",1,3126,0.00550206811581449
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002480: nasal mucosa goblet cell","false","false",1,1598,0.00281263750770043
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002633: respiratory basal cell:resting","false","false",2,5515,0.00970694358884098
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0005006: Ionocyte","false","true",1,22084,0.0388700167209364
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:nasal","false","false",2,20966,0.0369022265246854
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:respiratory system","false","false",1,20966,0.0369022265246854
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0009089: lung pericyte","false","true",1,11546,0.0203220980374901
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:0019003: tracheobronchial goblet cell","false","true",1,102,0.000179530053683006
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:1000413: EC arterial","false","true",1,11138,0.0196039778227581
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:1000414: EC venous pulmonary","false","true",1,17958,0.0316078500396022
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:4028003: alveolar capillary type 2 endothelial cell","false","true",1,8171,0.0143817653788612
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:4028004: alveolar type 1 fibroblast cell","false","true",1,41238,0.0725829446449001
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,7023,0.0123611722256446
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033005: serous secreting cell of bronchus submucosal gland","false","true",1,246,0.000432984247117839
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033022: mucus secreting cell of bronchus submucosal gland","false","true",1,8,0.0000140807885241574
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033023: airway submucosal gland collecting duct epithelial cell","false","true",1,15,0.000026401478482795
"Azimuth","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033044: deuterosomal cell","false","true",1,154,0.000271055179090029
"Azimuth","Male","Lung","Lateral Segmental Bronchus","ASCTB-TEMP:alveolar-m-proliferating: Alveolar Mφ proliferating","false","false",1,0.312,0.0000651465798045603
"Azimuth","Male","Lung","Lateral Segmental Bronchus","ASCTB-TEMP:interstitial-m-perivascular: Interstitial Mφ perivascular","false","false",1,60.84,0.0127035830618892
"Azimuth","Male","Lung","Lateral Segmental Bronchus","ASCTB-TEMP:monocyte-derived-m: Monocyte-derived Mφ","false","false",1,108.888,0.0227361563517915
"Azimuth","Male","Lung","Lateral Segmental Bronchus","ASCTB-TEMP:non-classical-monocytes: Non-classical monocytes","false","false",1,212.16,0.044299674267101
"Azimuth","Male","Lung","Lateral Segmental Bronchus","ASCTB-TEMP:transitional-club-at2: Transitional Club-AT2","false","false",1,43.368,0.00905537459283388
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000084: T cell:cycling","false","true",2,0.78,0.000162866449511401
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000084: T cell:proliferating","false","true",3,0.78,0.000162866449511401
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000097: mast cell","false","true",1,9.828,0.00205211726384365
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club cell:nasal","false","true",2,1.872,0.000390879478827362
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club cell:non-nasal","false","true",1,1.872,0.000390879478827362
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club cell:tracheobronchial","false","true",1,1.872,0.000390879478827362
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club cell:transitional alveolar type 2 epithelial cell","false","true",1,1.872,0.000390879478827362
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club:transitional AT2","false","true",1,1.872,0.000390879478827362
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000186: myofibroblast cell","false","true",1,82.68,0.0172638436482085
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000192: smooth muscle cell","false","true",1,25.896,0.0054071661237785
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000192: smooth muscle cell:1","false","true",1,25.896,0.0054071661237785
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000192: smooth muscle cell:2","false","true",1,25.896,0.0054071661237785
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000192: smooth muscle cell:activated stress response","false","true",2,25.896,0.0054071661237785
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000236: B cell","false","true",1,78.78,0.0164495114006515
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000236: B cell:activated","false","true",1,78.78,0.0164495114006515
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000492: CD4-positive helper T cell:1","false","true",1,230.724,0.0481758957654723
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000492: CD4-positive helper T cell:2","false","true",1,230.724,0.0481758957654723
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000576: monocyte:1","false","true",1,32.76,0.00684039087947883
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000576: monocyte:2","false","true",1,32.76,0.00684039087947883
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000583: alveolar macrophage","false","true",1,347.724,0.0726058631921824
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000583: alveolar macrophage:proliferating","false","true",2,347.724,0.0726058631921824
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000623: natural killer cell","false","true",1,7.176,0.00149837133550489
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000623: natural killer cell:CD16-negative, CD56-dim","false","true",1,7.176,0.00149837133550489
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000623: natural killer cell:CD16-positive, CD56-negative","false","true",1,7.176,0.00149837133550489
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000623: natural killer cell:proliferating","false","true",3,7.176,0.00149837133550489
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000786: plasma cell","false","true",1,5.928,0.00123778501628664
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000786: plasma cell: early precursor","false","true",1,5.928,0.00123778501628664
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000786: plasma cell:committed light zone germinal center B cell","false","true",1,5.928,0.00123778501628664
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000786: plasma cell:doublet","false","true",1,5.928,0.00123778501628664
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000913: effector memory CD8-positive, alpha-beta T cell:activated resident memory","false","true",1,305.604,0.0638110749185668
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000913: effector memory CD8-positive, alpha-beta T cell:follicular","false","true",1,305.604,0.0638110749185668
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000913: effector memory CD8-positive, alpha-beta T cell:Interferon positive","false","true",1,305.604,0.0638110749185668
"Azimuth","Male","Lung","Lateral Segmental Bronchus","CL:0000913: effector memory CD8-positive, alpha-beta T cell:resident memory","false","true",1,305.604,0.0638110749185668
